parent_station,stop_lon,stop_lat,stop_id,stop_name,location_type
,-4.0211289,5.427181,node/7066312427,Abobo Gendarmerie,0
,-4.0022273,5.3792124,node/7066654372,Carrefour Zoo,0
,-3.9931682,5.3771676,node/7066654373,Carrefour Sainte Cécile,0
,-3.992562,5.3771769,node/7066654374,Carrefour Sainte Cécile,0
,-3.9903539,5.3723568,node/7066654375,Pharmacie Arc-en-ciel,0
,-3.9796103,5.3673458,node/7066654376,Pharmacie Saint Bernard,0
,-3.9796985,5.3673715,node/7066654377,Pharmacie Saint Bernard,0
,-3.9932553,5.3770962,node/7066654378,Carrefour Vallon,0
,-3.9997047,5.3789855,node/7066654379,Carrefour Gadji,0
,-3.9919008,5.3492659,node/7068199654,Carrefour CHU,0
,-4.1004713,5.3423365,node/7068199655,Arrêt,0
,-4.0803581,5.3190808,node/7071584250,Yopougon IGES,0
,-4.0758406,5.3291632,node/7071584251,Cabine Bleue,0
,-4.0734266,5.345451,node/7071584252,Dialogue,0
,-4.0742031,5.3529499,node/7071584253,Kabadougou,0
,-4.0678546,5.3598,node/7071584254,Motar,0
,-4.0262935,5.3572334,node/7071584255,Brigade d'Adjamé,0
,-4.0739858,5.3574483,node/7071584256,Sicomex,0
,-4.0739939,5.3529459,node/7071584257,Kabadougou,0
,-4.0737994,5.3521848,node/7071584258,La poste,0
,-4.0732348,5.3454484,node/7071584259,Dialogue,0
,-4.0732549,5.3438661,node/7071584260,William-Ponty,0
,-4.0732643,5.3424867,node/7071584261,Saint André,0
,-4.0732509,5.341062,node/7071584262,Ancien Lavage,0
,-4.0732938,5.3380482,node/7071584263,16ème,0
,-4.0802675,5.3190728,node/7071584264,Yopougon IGES,0
,-4.0890048,5.3166192,node/7076835390,Yopougon Niangon-Terminus 27,0
,-4.0877382,5.3228805,node/7076835391,Église des Assemblés de Dieu de Niangon-Sud,0
,-4.0792564,5.32477,node/7076835392,Marché,0
,-4.0734105,5.3415894,node/7076835393,Saint André,0
,-4.0290092,5.3591428,node/7076835394,Adjamé Nouvelle Gare,0
,-4.028861,5.3593604,node/7076835395,Adjamé Nouvelle Gare,0
,-4.0732683,5.348406,node/7076835397,Cosmos Yopougon,0
,-4.0917099,5.326606,node/7076835398,Carrefour Texaco,0
,-4.0949781,5.315878,node/7076835399,Centre Social,0
,-4.016146,5.3557219,node/7076873473,Adjamé Liberté,0
,-4.0934305,5.3653489,node/7076873474,Arrêt,0
,-4.1025641,5.3551016,node/7076873475,Star Oil,0
,-4.1032943,5.3530266,node/7076873476,Resto Glacier Boulangerie,0
,-4.1071916,5.3449316,node/7076873477,2ème,0
,-4.1097672,5.3404104,node/7076873478,Yopougon marché Bagnon,0
,-4.0998886,5.361685,node/7076873479,Boutique,0
,-4.1077065,5.3442292,node/7076873480,2ème,0
,-4.1087124,5.3423766,node/7076873481,Moayé,0
,-4.1098228,5.3404397,node/7076873482,Yopougon marché Bagnon,0
,-4.1055688,5.3480615,node/7076873484,Centre de Santé Médecine Prophétique,0
,-4.1033024,5.3534032,node/7076942285,Centre médical Les archanges,0
,-4.1011097,5.359287,node/7076942286,Rond-point de Gesco,0
,-4.0981807,5.3632459,node/7076942287,A l'étage,0
,-4.0963393,5.3645037,node/7076942288,Hot baguette,0
,-4.0971507,5.3668524,node/7076942289,Fourrière,0
,-4.0823543,5.3634943,node/7076942290,Arrêt,0
,-4.0806602,5.3626067,node/7076942291,Station OLA,0
,-4.0175125,5.3618166,node/7076942292,Gare Kobenan Agban,0
,-4.0207091,5.4421097,node/7077860787,BC (Belle Cité),0
,-4.0204509,5.4399903,node/7077860789,Station,0
,-4.01246,5.4376433,node/7077860790,Carrefour Commissaire,0
,-4.0123668,5.4349504,node/7077860791,JAUG,0
,-4.0123426,5.4333677,node/7077860792,Célibataire,0
,-4.0186451,5.4230761,node/7077860793,Pharmacie de la MÉ,0
,-4.0287953,5.3602016,node/7077860796,Adjamé Nouvelle Gare,0
,-4.0286243,5.3599225,node/7077860797,Adjamé Nouvelle Gare,0
,-4.0293163,5.3636692,node/7077860798,Après le Pont,0
,-4.0259609,5.3772737,node/7077860799,Macaci,0
,-4.0206327,5.4422706,node/7077860800,BC (Belle Cité),0
,-4.0000655,5.4155715,node/7077917683,Étage Noir,0
,-3.997913,5.4219587,node/7077917684,A l'école,0
,-3.9925513,5.4232043,node/7077935885,Manioc,0
,-3.9889652,5.4315346,node/7077935886,Elite,0
,-3.9887057,5.4334458,node/7077935887,Pharmacie Belle-Ville,0
,-3.9885843,5.4334338,node/7077935888,Pharmacie Belle-Ville,0
,-3.9887479,5.4327142,node/7077935889,Boulangerie,0
,-3.9889269,5.4315313,node/7077935890,Elite,0
,-3.9891576,5.4300173,node/7077935891,Mosquée,0
,-3.9896987,5.4264012,node/7077935892,Fofana CDCI,0
,-3.9901212,5.4236689,node/7077935893,Conteneur,0
,-3.9903116,5.4224126,node/7077935894,Maternité,0
,-3.9931306,5.4154033,node/7077935895,Cité Grâce,0
,-3.9960113,5.4147624,node/7077935896,Carrefour Angré,0
,-4.015655,5.4196489,node/7077935897,Abobo Gare Mairie,0
,-4.0517014,5.4488985,node/7078020131,Collège Djessou,0
,-4.0526924,5.4501674,node/7078020132,PK 18 ancien marché,0
,-4.054167,5.459566,node/7078020133,Carrefour Marché,0
,-4.0533234,5.4805949,node/7078020134,Gare d'Anyama,0
,-4.0531236,5.4808672,node/7078020135,Gare d'Anyama,0
,-4.053314,5.4797886,node/7078020142,Impôt,0
,-4.0533181,5.4671649,node/7078020143,Berté,0
,-4.0537646,5.4613977,node/7078020144,Ancienne Gendarmerie,0
,-4.0183461,5.4223472,node/7078020146,Abobo Gare,0
,-4.0098824,5.4167304,node/7078189936,COOPEC,0
,-3.992281,5.4046655,node/7078189937,Angré Petro Ivoire,0
,-4.0133578,5.4327081,node/7078209296,15ème Arrondissement,0
,-4.0186773,5.4272496,node/7078209297,Collège Elites,0
,-4.0289535,5.3599299,node/7078209298,Adjamé Nouvelle Gare,0
,-4.028787,5.3595346,node/7078209300,Adjamé Nouvelle Gare,0
,-4.0248987,5.379115,node/7078209301,Ancien Garage,0
,-4.0210323,5.3929515,node/7078209302,Filtisac,0
,-4.0163626,5.4109146,node/7078209303,Banco,0
,-4.0162727,5.4150388,node/7078209304,Mobil,0
,-4.0124505,5.4349342,node/7078209306,JAUG,0
,-4.1033305,5.3295824,node/7078451668,Lubafrique,0
,-4.0927144,5.3272523,node/7078451669,Bracodi,0
,-4.0908596,5.3309578,node/7078451670,Station Shell,0
,-4.0895319,5.3355379,node/7078451671,Bon Prix,0
,-4.0881895,5.3355259,node/7078451672,Canal,0
,-4.0768088,5.3423158,node/7078451673,Ecole,0
,-4.0665682,5.3565898,node/7078451674,Sable,0
,-4.0669021,5.3583082,node/7078451675,Première Station,0
,-4.0264906,5.357423,node/7078451676,Brigade d'Adjamé,0
,-4.0732804,5.3505457,node/7078451677,Figayo,0
,-4.0732435,5.3488787,node/7078451678,Cosmos,0
,-4.0792798,5.3393334,node/7078451679,Sicogi,0
,-4.0916267,5.3269759,node/7078451680,Saguidiba,0
,-4.1054882,5.3265554,node/7078451681,Caféier,0
,-4.0656745,5.3593995,node/7079601690,1er Pont,0
,-4.0749877,5.3600535,node/7079601691,Siporex,0
,-4.0851595,5.3647662,node/7079601692,Carrefour,0
,-4.0898102,5.365998,node/7079601693,Yoplait,0
,-4.0955651,5.3660404,node/7079601694,Bon Prix,0
,-4.0153262,5.311038,node/7079693847,Gare lagunaire Aqualines Treichville,0
,-3.9211819,5.3263049,node/7079782626,Gare lagunaire Aqualines Abatta,0
,-3.9562047,5.2508384,node/7079839319,Port-Bouët Phare,0
,-3.9620733,5.2549022,node/7079839320,Église Méthodiste Unie Port-Bouët,0
,-4.0153718,5.4213115,node/7082269144,Abobo Gare Mairie,0
,-3.9914757,5.4044846,node/7082269146,Angré Petro Ivoire,0
,-3.9944986,5.4048277,node/7082269147,Star 5,0
,-4.0154935,5.4213352,node/7082269148,Abobo Gare Mairie,0
,-4.0662497,5.3582975,node/7082416533,1er Pont,0
,-4.0664729,5.3569436,node/7082416534,Station Total,0
,-4.0632664,5.3471802,node/7082416535,Bel Air - Station Shell,0
,-4.0621962,5.332673,node/7082416536,Pharamacie Garage,0
,-4.0611622,5.3291458,node/7082416537,Carrefour sapeur-pompier,0
,-4.0583807,5.3236183,node/7082416538,Ivoire Boutique Superette,0
,-4.0547088,5.3222509,node/7082416539,Yopougon Koweit,0
,-4.0567224,5.3235134,node/7082416540,Boulagerie,0
,-4.059459,5.3235121,node/7082416541,Carrefour Gandhi,0
,-4.0623269,5.3382425,node/7082416542,Carrefour Bicici,0
,-4.063471,5.3516201,node/7082416543,Afriquia,0
,-4.0804191,5.3621697,node/7082468461,Station Shell,0
,-4.0823784,5.3632192,node/7082468462,Arrêt,0
,-4.103179,5.3511513,node/7082468463,Station Pétro Ivoire,0
,-4.1011566,5.3511513,node/7082468464,SODECI,0
,-4.0994078,5.3507267,node/7082468465,Bank of Africa: BOA,0
,-4.0996063,5.3465406,node/7082468466,Carrefour Véritas,0
,-4.1003653,5.3428005,node/7082468467,Resto chawamar pizza café,0
,-4.1003761,5.3412623,node/7082468468,NSIA Banque,0
,-4.1006537,5.3366595,node/7082468469,Maquis la Republique,0
,-4.1027311,5.334053,node/7082468470,Société Ivoirienne de Banque,0
,-4.1032246,5.3329928,node/7082468471,Pharmacie Maty,0
,-4.1039863,5.3304224,node/7082468472,Lubafrique,0
,-4.1033627,5.332894,node/7082468474,Pharmacie Maty,0
,-4.1016743,5.3355406,node/7082468475,Carrefour Anador,0
,-4.1005511,5.3370835,node/7082468476,Maquis Ivoire,0
,-4.1004807,5.3401753,node/7082468477,Pharmacie Cité Maroc,0
,-4.1004505,5.3414439,node/7082468478,NSIA Banque,0
,-4.1004793,5.3426857,node/7082468479,Resto chawamar pizza café,0
,-4.100485,5.3444406,node/7082468480,Collège Nadjata,0
,-4.0996411,5.3466808,node/7082468481,Carrefour Véritas,0
,-4.0994455,5.3509103,node/7082468482,Bank of Africa: BOA,0
,-4.1000053,5.3510995,node/7082468483,SODECI,0
,-4.1036001,5.3510868,node/7082468484,Station Pétro Ivoire,0
,-4.1040212,5.351441,node/7082486685,Pharmacie Alicia,0
,-4.1015174,5.3582108,node/7082486686,CAT,0
,-4.0958118,5.3650468,node/7082486687,Gesco BATIM,0
,-4.0955642,5.3658523,node/7082486688,Bon Prix,0
,-4.0862945,5.3655906,node/7082486689,Après le 3ème Pont,0
,-4.0905055,5.3662288,node/7082486690,Station Total,0
,-4.022934,5.3505424,node/7083105177,Gare en haut,0
,-3.948838,5.3461013,node/7083105178,A l'Ecole,0
,-3.9456602,5.3464071,node/7083105179,Carrefour Akouedo,0
,-3.9368927,5.3632112,node/7083105180,Carrefour Decharge,0
,-3.9353223,5.363529,node/7083105181,Signature Immobilier,0
,-3.9328493,5.363768,node/7083105182,Laurier 9,0
,-3.9302824,5.3616557,node/7083105183,Grouoe scolaire Les Adorables,0
,-3.9286637,5.3601923,node/7083105184,Quincaillerie Dieudonné,0
,-3.9263168,5.3582588,node/7083115485,AB Center,0
,-3.9306999,5.3717597,node/7083115486,Menuiserie,0
,-3.9447965,5.3676362,node/7083115487,Nouveau Camp,0
,-3.9610648,5.3599412,node/7083115488,Commissariat,0
,-3.9636008,5.3584685,node/7083115489,9 Kilo,0
,-4.017532,5.3616957,node/7083153372,Gare Kobenan Agban,0
,-4.0110666,5.3551604,node/7083153373,Carrefour Liberté,0
,-3.9584242,5.3617171,node/7083153374,Après barrage,0
,-3.9563683,5.3628707,node/7083153375,Socoprix,0
,-3.9496641,5.3653997,node/7083153376,Deux Poteaux,0
,-3.9475834,5.3663857,node/7083153377,Carrefour CFA,0
,-3.9071712,5.3620482,node/7083153378,Carrefour Garage,0
,-3.8908419,5.3577481,node/7083153379,Lycée Garçon de Bingerville,0
,-3.8828442,5.3567487,node/7083153380,Marché,0
,-3.8818196,5.3560129,node/7083153381,Escalier,0
,-3.8770667,5.3532556,node/7083153382,Nouvelle Gare Bingerville,0
,-3.8766544,5.3530767,node/7083153383,Nouvelle Gare Bingerville,0
,-3.8796604,5.3544744,node/7083153384,Carrefour Sicogi,0
,-3.8872746,5.3573882,node/7083191185,CIE,0
,-3.8954768,5.3612004,node/7083191186,Djama,0
,-3.9027549,5.3604072,node/7083191187,Ancien Barrage,0
,-3.911971,5.3739985,node/7083191188,Kessé,0
,-3.945502,5.3672576,node/7083191189,Nouveau Camp,0
,-3.9494079,5.3652948,node/7083191190,Deux Poteaux,0
,-4.0173121,5.3619274,node/7083191191,Gare Kobenan Agban,0
,-4.0309511,5.3587756,node/7083218788,Adjamé Agban Village,0
,-4.0324257,5.3589712,node/7083218789,Cité Fairmont,0
,-4.045132,5.3578075,node/7083218790,Carrefour Policier,0
,-4.0454954,5.352845,node/7083218791,2ème Carrefour,0
,-4.0453331,5.3511353,node/7083218792,Depôt,0
,-4.045364,5.3495717,node/7083218793,Maquis,0
,-4.0466139,5.3410112,node/7083218794,Station,0
,-4.0479054,5.3403169,node/7083218795,Pharmacie Notre Dame des Victoires,0
,-4.0493605,5.3401473,node/7083218796,Boutique,0
,-4.0548382,5.3417076,node/7083218797,Hôtel,0
,-4.0596588,5.342657,node/7083218798,Au Tournant,0
,-4.0586637,5.3407255,node/7083218799,Pharmacie les Béatitudes,0
,-4.0575117,5.3398362,node/7083218800,Carrefour Marché,0
,-4.0519327,5.3314746,node/7083218801,Offoumou Yapo,0
,-4.0498935,5.3294396,node/7083218802,Yopougon Bouassi,0
,-4.0502664,5.327673,node/7083218805,Terminus,0
,-4.0522599,5.3268618,node/7083218806,Carrefour Gnawa,0
,-4.0552231,5.3271388,node/7083218807,Gendarmerie,0
,-4.0561411,5.3290977,node/7083218808,Cafeier,0
,-4.055099,5.33334,node/7083218809,La Poste,0
,-4.0600849,5.342471,node/7083218810,Au Tournant,0
,-4.0571027,5.3425655,node/7083218811,Garage,0
,-4.0564294,5.3423412,node/7083218812,Chantier,0
,-4.0526462,5.3408844,node/7083218813,Mosquée,0
,-4.0493128,5.340194,node/7083218814,Boutique,0
,-4.0452909,5.3469335,node/7083218815,Cirocco,0
,-4.0315734,5.3587375,node/7083218817,Mosquée,0
,-4.0181476,5.3154761,node/7084838708,Gare Sud,0
,-4.0307674,5.3587248,node/7084919707,Cité Fairmont,0
,-4.0563664,5.342213,node/7084919708,Chantier,0
,-4.0554665,5.3318044,node/7084919709,Pharmacie Toits-Rouges,0
,-4.0564066,5.3308523,node/7084919710,Ofosucom toît rouge,0
,-4.0624255,5.3225614,node/7084919711,Terminus 37 - Yopougon Camp Militaire,0
,-4.0556932,5.3316762,node/7084919712,Pharmacie Toits-Rouges,0
,-4.055382,5.3388013,node/7084919713,Lavage,0
,-4.0454672,5.3493727,node/7084919714,Maquis,0
,-4.0315774,5.3589612,node/7084919715,Cité Fairmont,0
,-4.0800429,5.324317,node/7084943041,Akadjoba,0
,-4.0857339,5.3239361,node/7084943042,Arrêt,0
,-4.0878019,5.3218056,node/7084943043,Timotel,0
,-4.0883571,5.3176327,node/7084943044,Collège Gloris,0
,-4.0902708,5.3159568,node/7084943045,Yopougon Niangon-Terminus 27,0
,-4.0947756,5.3176447,node/7084943047,Carrefour à gauche,0
,-4.0932548,5.3219979,node/7084943048,Pharmacie Beyniouah,0
,-4.0926708,5.3246304,node/7084943049,SODECI,0
,-4.092548,5.3254884,node/7084943050,Carrefour Bar Éclat,0
,-4.0913665,5.3276462,node/7084943051,Super marché moins cher,0
,-4.0908489,5.3296933,node/7084943052,Carrefour Menuiserie,0
,-4.0909139,5.3351787,node/7084943053,Station Pétro Ivoire,0
,-4.0838456,5.3356193,node/7084943054,Magasin,0
,-4.0838107,5.3393061,node/7084943055,Carrefour Terminus 47,0
,-4.0804312,5.3423185,node/7084943056,Pharmacie des 3 Ponts,0
,-4.0298058,5.3586447,node/7085040027,Adjamé Agban,0
,-4.033113,5.3539293,node/7085040028,Garage,0
,-4.0318644,5.3508722,node/7085040029,Pharmacie d'Attécoubé - Au feu,0
,-4.0307164,5.347056,node/7085040030,Arrêt Mouton,0
,-4.0312914,5.3412813,node/7085040031,Au feu,0
,-4.018859,5.3084008,node/7085040032,En bas du pont,0
,-4.014139,5.297832,node/7085040033,Cimivoire,0
,-4.0082864,5.2888022,node/7085040034,Pharmacie du port,0
,-4.0083864,5.2786537,node/7085040035,Pharmacie d'Agban,0
,-4.008381,5.2772242,node/7085040036,SEA-invest,0
,-4.0057216,5.2698953,node/7085040037,Sur le pont,0
,-4.0054943,5.2700516,node/7085040038,Vridi Port,0
,-4.0085158,5.2787225,node/7085040040,Movis,0
,-4.008385,5.2889938,node/7085040041,Pharmacie du port,0
,-4.0140975,5.2976598,node/7085040042,Cimivoire,0
,-4.0166918,5.2998665,node/7085040043,Après le feu,0
,-4.0205978,5.3026687,node/7085040044,CDCI,0
,-4.0218256,5.3039894,node/7085040045,Dinor,0
,-4.0202612,5.307699,node/7085040046,Après le pont,0
,-4.0274254,5.3264057,node/7085040047,Garage,0
,-4.0306695,5.340202,node/7085040048,Ancien ONUCI,0
,-4.0296637,5.358829,node/7085040049,Pharmacie d'Agban,0
,-4.0996081,5.3511772,node/7085152205,Super marché Proxy,0
,-4.1003664,5.3445744,node/7085152206,Collège Nadjata,0
,-4.1003779,5.3422431,node/7085152207,Banque Atlantique,0
,-4.1004579,5.3369609,node/7085152208,Maquis Ivoire,0
,-4.1049112,5.3281584,node/7085152209,Station First Petroleum,0
,-4.1026352,5.3551229,node/7085152210,Star Oil,0
,-4.1058934,5.3258142,node/7085185966,Caféier,0
,-4.0309384,5.3588343,node/7098748067,Adjamé Agban Village,0
,-4.028751,5.3650785,node/7098748068,Pont ferraille,0
,-4.0254573,5.363732,node/7098748069,Station Shell,0
,-4.0223479,5.3615635,node/7098748070,Pont pieton,0
,-4.0179726,5.3607831,node/7098748071,Carrefour Agban,0
,-3.9627157,5.3592149,node/7098748072,Chic Shop,0
,-3.9597076,5.36098,node/7098748073,Après barrage,0
,-3.9350903,5.3711625,node/7098748074,Petit portail Génie 2000,0
,-3.921926,5.3744618,node/7098748075,Panneau Orange,0
,-3.9084198,5.364712,node/7098748076,Nouveau Chantier,0
,-3.8776186,5.3531502,node/7098748077,Nouvelle Gare Bingerville,0
,-3.8775542,5.3530073,node/7098748078,Nouvelle Gare Bingerville,0
,-3.8836147,5.3571219,node/7098748079,Marché,0
,-3.8862889,5.3573322,node/7098748080,Carrefour Marché,0
,-3.906856,5.361681,node/7098748081,Carrefour Garage,0
,-3.9098829,5.3685214,node/7098748082,Adaman,0
,-3.956674,5.3624675,node/7098748083,Socoprix,0
,-3.979792,5.3527149,node/7098748084,Riviera 2,0
,-4.0035772,5.336062,node/7160556541,Saint Jean,0
,-3.9959684,5.335168,node/7160556542,Lycée Moderne de Cocody,0
,-3.9787459,5.3390831,node/7160556543,Carrefour Mosquée Golf,0
,-3.9751786,5.3464111,node/7160556544,Carrefour Anono,0
,-3.9768831,5.3527309,node/7160556546,Riviera 2,0
,-3.9766934,5.3523977,node/7160556547,Riviera 2,0
,-3.9763856,5.3510631,node/7160556548,Station Service First Petroleum Riviéra 2,0
,-3.9747494,5.3402488,node/7160556549,Leader Price Riviera Golf,0
,-3.9756735,5.3381016,node/7160556550,Rond-Point,0
,-3.9966651,5.3350058,node/7160556551,Maison du PDCI-RDA,0
,-4.0036435,5.3358477,node/7160556553,Saint Jean,0
,-4.0040472,5.336514,node/7160672808,Saint Jean,0
,-4.0024419,5.3493821,node/7160672809,Carrefour la Vie,0
,-3.9978527,5.3607758,node/7160672810,E.N.A,0
,-3.9983663,5.369372,node/7160672811,Mobile,0
,-3.9931762,5.3852048,node/7160672812,Espace Opera,0
,-3.987211,5.4086542,node/7160672813,Pharmacie les allées,0
,-3.9852141,5.4098331,node/7160672814,Boulangerie,0
,-3.9905812,5.4049572,node/7160672815,Petro Ivoire Angré,0
,-3.9983301,5.3744845,node/7160672816,Sococé,0
,-3.9981115,5.3684947,node/7160672817,Mobile,0
,-4.0038018,5.3364806,node/7160672818,Saint Jean,0
,-4.002918,5.3455104,node/7160738662,PFO Africa CI,0
,-3.9906241,5.4045593,node/7160738664,Petro Ivoire Angré,0
,-3.9918455,5.3945907,node/7160738665,Les Oscar,0
,-3.9929134,5.3855546,node/7160738666,Espace Opera,0
,-3.9979123,5.3771042,node/7160738667,SNEDAI,0
,-3.98256,5.262302,node/7167642497,Pharmacie Vridi SIR,0
,-3.9781907,5.2568994,node/7167642498,Petit Bassam,0
,-3.9643854,5.2616476,node/7167642499,Centre Pilote Des Jeunes De Port Bouet,0
,-3.9844832,5.2640221,node/7167642500,La poste,0
,-3.9883375,5.2666329,node/7167642501,Vridi Cité,0
,-3.9883335,5.2667103,node/7167642502,Vridi Cité,0
,-3.9860174,5.2656006,node/7167642503,Paroisse St Jean Marie Vianney,0
,-3.9842887,5.2640154,node/7167642504,La poste,0
,-3.9824635,5.2623307,node/7167642505,Pharmacie Vridi SIR,0
,-3.9781136,5.2569989,node/7167642506,Petit Bassam,0
,-3.9730664,5.2572273,node/7167642507,Cimétière de Port-Bouët,0
,-3.9717186,5.2568347,node/7167642508,Station,0
,-3.9648172,5.2577,node/7167642509,Marché de Port-Bouët,0
,-3.9962031,5.2557943,node/7167707751,Au 19,0
,-4.0062949,5.2543307,node/7167707752,Vridi Canal,0
,-4.0062211,5.2543874,node/7167707753,Vridi Canal,0
,-3.9973108,5.2556167,node/7167707754,Pharmacie Vridi Village,0
,-3.9652102,5.2567278,node/7167707755,Marché de Port-Bouët,0
,-3.9096469,5.2412963,node/7167781666,Jean folly,0
,-3.9209591,5.2430912,node/7167781667,Marché Adjoufou,0
,-3.9646751,5.2575638,node/7167781668,Marché de Port-Bouët,0
,-3.9648521,5.2576092,node/7167781669,Marché de Port-Bouët,0
,-3.9622208,5.253743,node/7167781670,Église Méthodiste Unie Port-Bouët,0
,-3.92158,5.2433664,node/7167781671,Marché Adjoufou,0
,-3.9044675,5.240686,node/7167781672,Mosquée,0
,-3.9028153,5.2404109,node/7167781673,Église Catholique,0
,-3.8899219,5.238433,node/7167781674,Arrêt,0
,-3.8867462,5.2379215,node/7167781675,Arrêt,0
,-3.8737408,5.2371222,node/7167781676,Anani - Rond-point,0
,-4.0180993,5.4218592,node/7170470245,Abobo Gare,0
,-4.0187028,5.4225247,node/7170470246,Carrefour Mosquée,0
,-4.0201874,5.4276862,node/7170470247,Gendarmerie,0
,-4.0207574,5.4458565,node/7170470249,BC (Belle Cité),0
,-4.0206964,5.446211,node/7170470250,BC (Belle Cité),0
,-4.0205669,5.4426564,node/7170470251,Carrefour Ecole,0
,-4.0202069,5.4334418,node/7170470252,Sainte Marie,0
,-4.0182079,5.4220721,node/7170470260,Abobo Gare,0
,-4.0200131,5.4258758,node/7170486849,Abobo Gendarmerie,0
,-4.0298554,5.4362234,node/7170486850,Marché de Nuit,0
,-4.0534082,5.4438379,node/7170486851,Taxi Gare,0
,-4.057509,5.4437084,node/7170486852,Bon Prix,0
,-4.0688534,5.4433527,node/7170486853,Carrefour N'Dotré,0
,-4.0682969,5.4434882,node/7170486854,Paris Baguette,0
,-4.0483546,5.4436253,node/7170486855,Agripac,0
,-4.042085,5.4392306,node/7170486856,Nouvelle Gare,0
,-4.0202571,5.4261402,node/7170486858,Rond Point Gendarmerie,0
,-4.0120778,5.4178225,node/7171335585,Ciné Cool,0
,-4.0062815,5.4152691,node/7171335586,Samaké,0
,-3.9955329,5.4147974,node/7171335587,Carrefour Angré,0
,-3.989972,5.4250381,node/7171335588,Carrefour Paweur,0
,-3.9832601,5.441591,node/7171335589,Carrefour Mosquée,0
,-3.9820893,5.4424655,node/7171335590,Carrefour COSIM,0
,-3.9781947,5.4456736,node/7171335591,Biabou,0
,-3.9781143,5.4455655,node/7171335593,Biabou,0
,-3.9836597,5.4412279,node/7171335594,Clinique,0
,-3.9865337,5.4384643,node/7171335595,Carrefour Cimetière,0
,-4.0188704,5.4230841,node/7171370580,Pharmacie La Mé,0
,-4.0202639,5.4269906,node/7171370581,Gendarmerie,0
,-4.0203416,5.4351053,node/7171370582,Camp Commando,0
,-4.0161279,5.4383201,node/7171370583,Complexe sportif d’Abobo,0
,-4.0087451,5.4411498,node/7171370584,Carrefour Bassolé,0
,-4.008837,5.4434935,node/7171384785,Houphouet Boigny,0
,-4.0087691,5.4435617,node/7171384786,Houphouet Boigny,0
,-4.0086123,5.4396993,node/7171384787,Carrefour Zouglou,0
,-4.0122722,5.4383909,node/7171384788,Carrefour Commissaire,0
,-4.0176574,5.4214927,node/7171384789,Abobo Gare,0
,-4.0153517,5.421466,node/7171428176,Abobo Gare Mairie,0
,-4.0147077,5.4207791,node/7171428177,Centre D'action Culturelle D'abobo,0
,-3.9909969,5.4047816,node/7171428179,Petro Ivoire,0
,-4.0154231,5.4214106,node/7171428180,Abobo Gare Mairie,0
,-3.9617317,5.3600674,node/7171567234,Terminus Palmeraie,0
,-3.9615925,5.3736313,node/7171567235,Pharmacie Ste Béatrice,0
,-3.9750391,5.388254,node/7171567236,Arrêt,0
,-3.9802185,5.4006213,node/7171567237,Marché,0
,-3.9862789,5.3976539,node/7171567238,Pharmacie Les Lauréats,0
,-3.9911894,5.3982668,node/7171567239,22ème Arrondissement,0
,-3.9756567,5.3910869,node/7171567240,Pharmacie Bien Être,0
,-3.9617759,5.360012,node/7183549114,Terminus Palmeraie,0
,-3.9638372,5.3676412,node/7183549115,Garage,0
,-3.9782092,5.4009705,node/7183549116,Pharmacie 8ème Tranche,0
,-3.9849425,5.4037182,node/7183549117,Terminus 81/82,0
,-3.9848862,5.4037833,node/7183549118,Terminus 81/82,0
,-3.9744987,5.3868604,node/7183549119,CNPS,0
,-3.9690886,5.3829463,node/7183549120,Arrêt,0
,-3.9645336,5.3704548,node/7183549121,Mosquée,0
,-4.0084568,5.282873,node/7184140909,Unilever,0
,-4.0103699,5.2885117,node/7184140910,Port de Pêche,0
,-4.0101573,5.2872865,node/7184140911,Carrefour,0
,-4.0082999,5.2832736,node/7184140912,Unilever,0
,-3.9968066,5.2560547,node/7184140913,Au 19,0
,-3.9819203,5.2583544,node/7184140914,Pharmacie Vridi,0
,-3.9791577,5.2575398,node/7184140915,Terre rouge,0
,-3.9648025,5.2568921,node/7184140917,Marché de Port-Bouët,0
,-3.9438638,5.2475404,node/7184205208,Carrefour Aéroport,0
,-3.942984,5.2497072,node/7184205209,Carrefour Portail Cité,0
,-3.9425462,5.2507516,node/7184205210,Depôt SOTRA,0
,-3.9396112,5.2547807,node/7184205211,Boutique,0
,-3.9340845,5.253914,node/7184205212,A l'arrêt,0
,-3.9322968,5.2581781,node/7184205213,Aéroport - Aeria Maintenance,0
,-3.9322217,5.2581568,node/7184205214,Aéroport - Aeria Maintenance,0
,-3.9328433,5.2566764,node/7184205215,OLA,0
,-3.9341147,5.2553683,node/7184205216,P1,0
,-3.9341455,5.2536415,node/7184205217,A l'arrêt,0
,-3.9416523,5.2527722,node/7184205218,Garage,0
,-3.9437988,5.2475124,node/7184205220,Carrefour Aéroport,0
,-3.9591739,5.2932083,node/7187396845,Terminus - Grand marché de koumassi,0
,-3.9580715,5.2934734,node/7187396847,Grand Marché de Koumassi,0
,-3.9550298,5.2942051,node/7187396848,Cimétière de Koumassi,0
,-3.945327,5.3045089,node/7187396849,Pharmacie Campement,0
,-3.9452391,5.3120416,node/7187396850,Lycée municipal de Koumassi,0
,-3.9436278,5.3128809,node/7187396851,Terminus 05 Lycée Municipal de Koumassi,0
,-3.9481969,5.3096393,node/7187396852,Centre Médical Social,0
,-3.9552243,5.2987521,node/7187396853,Inchallah,0
,-3.9559197,5.2949657,node/7187396854,Cimétière de Koumassi,0
